"Product ID","Product Name","Product Main image","Product Details Page Link","Product Price(Unit price)",Commission,"Promotion Link(Valid for 15 days)"
1664622,"828A 1/24 RC Stunt Car 2.4G 4CH Deformation Tracked Rock Crawler 360 Degree Flip RC Vehicle Indoor Toys",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/36/A5/f06226ff-6e55-47ab-bfbf-70d023b5e16c.jpg,https://www.banggood.com/828A-1-or-24-RC-Stunt-Car-2_4G-4CH-Deformation-Tracked-Rock-Crawler-360-Degree-Flip-RC-Vehicle-Indoor-Toys-reviews-p1664622.html,"18,09€",€1.4,https://www.banggood.com/828A-1-or-24-RC-Stunt-Car-2_4G-4CH-Deformation-Tracked-Rock-Crawler-360-Degree-Flip-RC-Vehicle-Indoor-Toys-p-1664622.html?p=4T181370308054202203&custlinkid=1794937
1677315,"Wltoys K989 2 Battery 1/28 2.4G 4WD Brushed RC Car Alloy Chassis Vehicles RTR Model",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/F2/4F/feae3346-6a9d-466a-9c8e-8a382896390c.jpg,https://www.banggood.com/Wltoys-K989-2-Battery-1-or-28-2_4G-4WD-Brushed-RC-Car-Alloy-Chassis-Vehicles-RTR-Model-reviews-p1677315.html,"56,99€",€4.41,https://www.banggood.com/Wltoys-K989-2-Battery-1-or-28-2_4G-4WD-Brushed-RC-Car-Alloy-Chassis-Vehicles-RTR-Model-p-1677315.html?p=4T181370308054202203&custlinkid=1795007
1694769,"WLtoys A959-B 1/18 4WD Truck Off Road RC Car 70km/h Two Battery 7.4V 1400MAH",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/ED/BF/285c8b9c-3eae-40c4-9074-f9c1a9c08bea.jpg,https://www.banggood.com/WLtoys-A959-B-1-or-18-4WD-Truck-Off-Road-RC-Car-70km-or-h-Two-Battery-7_4V-1400MAH-reviews-p1694769.html,"77,80€",€6.02,https://www.banggood.com/WLtoys-A959-B-1-or-18-4WD-Truck-Off-Road-RC-Car-70km-or-h-Two-Battery-7_4V-1400MAH-p-1694769.html?p=4T181370308054202203&custlinkid=1794938
1705877,"Wltoys K969 1/28 2.4G 4WD Brushed RC Car Drift Car Two Battery 7.4V 400mAh",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/89/C4/707b4825-5f94-4f39-a0da-1e2e7e8148c2.jpg,https://www.banggood.com/Wltoys-K969-1-or-28-2_4G-4WD-Brushed-RC-Car-Drift-Car-Two-Battery-7_4V-400mAh-reviews-p1705877.html,"67,83€",€5.25,https://www.banggood.com/Wltoys-K969-1-or-28-2_4G-4WD-Brushed-RC-Car-Drift-Car-Two-Battery-7_4V-400mAh-p-1705877.html?p=4T181370308054202203&custlinkid=1794858
1709486,"Eachine EBT01 Remote Control Shark Toy Pool Toy with LED Light and Several Batteries 2.4G 4CH Electric High Simulation Shark Bath Toy Waterproof RC Boat Great Gift for 3-10 Year Old Boys and Girls",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/E7/87/171e0bde-8fcb-4837-8742-ed27b793e3b0.jpg,https://www.banggood.com/Eachine-EBT01-Remote-Control-Shark-Toy-Pool-Toy-with-LED-Light-and-Several-Batteries-2_4G-4CH-Electric-High-Simulation-Shark-Bath-Toy-Waterproof-RC-Boat-Great-Gift-for-3-10-Year-Old-Boys-and-Girls-reviews-p1709486.html,"32,56€ ~ 36,18€",€2.52,https://www.banggood.com/Eachine-EBT01-Remote-Control-Shark-Toy-Pool-Toy-with-LED-Light-and-Several-Batteries-2_4G-4CH-Electric-High-Simulation-Shark-Bath-Toy-Waterproof-RC-Boat-Great-Gift-for-3-10-Year-Old-Boys-and-Girls-p-1709486.html?p=4T181370308054202203&custlinkid=1796486
1712513,"F1 F2 1/14 RC Car 2.4G 4WD Off-Road RC Vehicles with LED Light Climbing RC Truck RTR Model for Jeep",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/0B/58/80eab8c6-21be-4ce9-ac3f-25775a73be30.jpg,https://www.banggood.com/F1-F2-1-or-14-RC-Car-2_4G-4WD-Off-Road-RC-Vehicles-with-LED-Light-Climbing-RC-Truck-RTR-Model-for-Jeep-reviews-p1712513.html,"45,23€",€3.5,https://www.banggood.com/F1-F2-1-or-14-RC-Car-2_4G-4WD-Off-Road-RC-Vehicles-with-LED-Light-Climbing-RC-Truck-RTR-Model-for-Jeep-p-1712513.html?p=4T181370308054202203&custlinkid=1794941
1720717,"Volantexrc Vector SR80 Pro 70km/h 800mm 798-4P ARTR RC Boat with All Metal Hardwares Auto Roll Back Function",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/76/E6/55a69b07-400b-4903-988e-3039420897a1.jpg,https://www.banggood.com/Volantexrc-Vector-SR80-Pro-70km-or-h-800mm-798-4P-ARTR-RC-Boat-with-All-Metal-Hardwares-Auto-Roll-Back-Function-reviews-p1720717.html,"213,52€",€16.52,https://www.banggood.com/Volantexrc-Vector-SR80-Pro-70km-or-h-800mm-798-4P-ARTR-RC-Boat-with-All-Metal-Hardwares-Auto-Roll-Back-Function-p-1720717.html?p=4T181370308054202203&custlinkid=1795013
1727542,"WPL C24KM 1/16 4WD RC Car Vehicles Kit with Dual Speed Gear Case Metal Drive Shaft Axle Case Brass Gear",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/C4/B4/b82d5de6-ea8c-4529-9381-58c2b7b52c5b.jpg,https://www.banggood.com/WPL-C24KM-1-or-16-4WD-RC-Car-Vehicles-Kit-with-Dual-Speed-Gear-Case-Metal-Drive-Shaft-Axle-Case-Brass-Gear-reviews-p1727542.html,"72,37€",€5.6,https://www.banggood.com/WPL-C24KM-1-or-16-4WD-RC-Car-Vehicles-Kit-with-Dual-Speed-Gear-Case-Metal-Drive-Shaft-Axle-Case-Brass-Gear-p-1727542.html?p=4T181370308054202203&custlinkid=1808392
1741375,"Eachine EAT08 1/14 All Terrain RC Car RTR Electric Vehicle with 2.4 GHz Remote Control LED Lights and Several Rechargeable Batteries Off Road RC Crawler 20+ Min Play Great Gifts for Boys Kids and Adults",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/54/8A/7e8cf6a1-025c-4ff3-ae54-692aef0a5578.jpg,https://www.banggood.com/Eachine-EAT08-1-or-14-All-Terrain-RC-Car-RTR-Electric-Vehicle-with-2_4-GHz-Remote-Control-LED-Lights-and-Several-Rechargeable-Batteries-Off-Road-RC-Crawler-20+-Min-Play-Great-Gifts-for-Boys-Kids-and-Adults-reviews-p1741375.html,"26,23€ ~ 29,85€",€2.03,https://www.banggood.com/Eachine-EAT08-1-or-14-All-Terrain-RC-Car-RTR-Electric-Vehicle-with-2_4-GHz-Remote-Control-LED-Lights-and-Several-Rechargeable-Batteries-Off-Road-RC-Crawler-20+-Min-Play-Great-Gifts-for-Boys-Kids-and-Adults-p-1741375.html?p=4T181370308054202203&custlinkid=1794862
1747172,"HS 18421 18422 18423 1/18 RC Car 2.4G Alloy Brushless Off Road High Speed 52km/h RC Vehicle Models Full Proportional Control",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/7D/3B/51f6d9ae-87c7-408e-b466-fa74c7c2ea0e.jpg,https://www.banggood.com/HS-18421-18422-18423-1-or-18-RC-Car-2_4G-Alloy-Brushless-Off-Road-High-Speed-52km-or-h-RC-Vehicle-Models-Full-Proportional-Control-reviews-p1747172.html,"91,37€",€7.07,https://www.banggood.com/HS-18421-18422-18423-1-or-18-RC-Car-2_4G-Alloy-Brushless-Off-Road-High-Speed-52km-or-h-RC-Vehicle-Models-Full-Proportional-Control-p-1747172.html?p=4T181370308054202203&custlinkid=1794945
